,phi,dphi,delta,rhoChi,kh,t,N,a,E,B,G,H,sigmaE,sigmaB,s,xi,xieff
324,13.33550666861208,-0.1282029574112221,0.8679291612348877,0.008806421500616968,29718594.576086644,17.268380539546044,16.042125611505348,9268439.748959007,3.337626295168856,3.5035498672875582,-2.0993938302843067,0.8580068994226602,0.009173041776748981,0.0,0.005345552455884319,-1.8677436844838884,-1.8677436844838884
325,13.327942259466067,-0.12820269143627283,0.8674593510070695,0.008829623184069523,31261336.46493063,17.32738399113013,16.092736674969633,9749598.620219184,3.342100930429363,3.504809197497501,-2.1021375979405295,0.8575220100022286,0.009180014399330628,0.0,0.005352640685751477,-1.8687959309047304,-1.8687959309047304
326,13.319441944325451,-0.12820239202233463,0.8669312897264478,0.008855825945290484,33089592.961957835,17.393687786849384,16.14957557528799,10319806.576842135,3.347152811230203,3.5062308598606022,-2.1052325845246886,0.856977128873243,0.009187868150009498,0.0,0.005360626229366089,-1.869979776923797,-1.869979776923797
327,13.31026004861299,-0.12820206796729913,0.86636073915824,0.00888428587100933,35183332.426389754,17.46530819242974,16.21093154800614,10972816.533338133,3.352638008161819,3.5077743049059413,-2.1085897733285273,0.8563885589841504,0.009196373652072745,0.0,0.00536927633817382,-1.871260227357729,-1.871260227357729
328,13.302614377722952,-0.12820179762695882,0.8658855299859534,0.008908108741641744,37026318.0947638,17.52494591177572,16.26198999445345,11547620.939524084,3.3572279805878273,3.5090657172127497,-2.1113964505866187,0.8558984639778059,0.009203473613201245,0.0,0.005376498498681671,-1.8723277792662796,-1.8723277792662796
329,13.294968722969035,-0.12820152682899624,0.8654102146229955,0.008932045514053603,38964704.687079735,17.5845836311217,16.313019212813984,12152180.939234454,3.361838504373915,3.510362787238921,-2.11421333184836,0.8554083710399286,0.009210589539436443,0.0,0.005383738253717951,-1.8733965432373016,-1.8733965432373016
330,13.286450755651897,-0.12820122459414202,0.8648805426146593,0.008958848350194882,41242572.39738002,17.651025720894165,16.369836193634466,12862622.63821983,3.3669993961059523,3.511814538423999,-2.11736367999986,0.8548623633487566,0.009218536231499526,0.0,0.005391824828612004,-1.8745886778185366,-1.8745886778185366
331,13.277323697470184,-0.12820090011329122,0.8643128468208018,0.008987726818802496,43829554.70566596,17.722219032480286,16.430675850411422,13669475.652249936,3.3725579576810305,3.513377967036304,-2.1207535032271068,0.8542773139348058,0.009227073352436728,0.0,0.005400514096492145,-1.8758677367129946,-1.8758677367129946
332,13.269631250809818,-0.12820062612428496,0.8638342627790274,0.009012194759574828,46134032.036326446,17.782222159379792,16.481920367038928,14388219.896955848,3.37726594403345,3.5147020025926796,-2.1236219766823243,0.8537842250535941,0.009234286488283375,0.0,0.005407857288358612,-1.8769471015384112,-1.8769471015384112
333,13.261938820603676,-0.128200351667522,0.8633555696422923,0.009036781108356267,48558237.6897207,17.842225286279298,16.533135296854983,15144307.80468101,3.3819951944523328,3.516031870005606,-2.1265009880911654,0.8532911382816051,0.00924151604592638,0.0,0.00541521857623961,-1.878027702328209,-1.878027702328209
334,13.25341966979583,-0.1282000471665177,0.8628253014479982,0.00906414893563022,51390141.9833123,17.90867721727003,16.58981999668984,16027555.16428636,3.387257665275776,3.517511499818124,-2.1297017770618205,0.852745059737319,0.009249541834864736,0.0,0.005423392213913254,-1.8792258850202055,-1.8792258850202055
335,13.244320812400922,-0.12819972130753504,0.8622587995934654,0.00909354167679342,54595204.13432452,17.979651207965617,16.65032201930148,17027189.71416604,3.3929073667533287,3.51909978969966,-2.1331347971157557,0.8521618233678431,0.009258136201661379,0.0,0.005432146775287435,-1.880507284415693,-1.880507284415693
336,13.236577012584746,-0.1281994434575243,0.8617765419514198,0.00911869027782993,57478056.546182804,18.040055459444858,16.701781224757948,17926331.523973107,3.397739517181068,3.5204580607104616,-2.136068348312029,0.8516654472997154,0.00926546897853567,0.0,0.005439617755958459,-1.8815992222062161,-1.8815992222062161
337,13.228833229566344,-0.12819916512884647,0.8612941721004528,0.00914396213185508,60511320.94100862,18.1004597109241,16.75321044705458,18872387.766683362,3.4025936966570933,3.5218223504859774,-2.1390127958648337,0.8511690733848273,0.009272818667787178,0.0,0.005447107371342889,-1.8826924217746681,-1.8826924217746681
338,13.220307943408931,-0.12819885815564372,0.8607629900033007,0.00917192795620725,64033935.24959486,18.16696011560723,16.80979536474363,19971071.606002647,3.407963385125272,3.523331319342996,-2.142267067776772,0.8506226066259257,0.00928092974216534,0.0,0.005455374492678379,-1.8838974116876066,-1.8838974116876066
339,13.211237843104419,-0.1281985309242467,0.8601977105368371,0.009201847250052665,68004378.61637428,18.237710448386874,16.869956630530055,21209433.78516859,3.4137058792734565,3.524944806194162,-2.145743960825208,0.8500412189789143,0.009289581868690798,0.0,0.005464194948010651,-1.8851810956626496,-1.8851810956626496
340,13.202587377169023,-0.12819821821527386,0.859658437711419,0.009230543180169363,72017527.8049401,18.305187637243897,16.92729631473948,22461118.70352149,3.4192113419105437,3.526491448843275,-2.149074144791923,0.8494867310111055,0.00929785560453854,0.0,0.005472631452095623,-1.8864070140137053,-1.8864070140137053
341,13.194795507819949,-0.12819793602692917,0.8591725672501511,0.009256526303460482,75832280.30780391,18.365967560949237,16.978912875117302,23650927.15055985,3.424194444222846,3.527891134422439,-2.152085682895742,0.8489872795583904,0.009305326520937874,0.0,0.005480250850035195,-1.8875126152304171,-1.8875126152304171
342,13.187273864548045,-0.12819766315901915,0.8587034362093866,0.00928173083774359,79704009.05039392,18.424639732340218,17.028710658499534,24858508.80401955,3.4290264962820767,3.5292481967467335,-2.1550035210156278,0.8485051503850602,0.00931255493622406,0.0,0.005487624283717034,-1.8885810990782106,-1.8885810990782106
343,13.179129439243974,-0.12819736718060679,0.8581953385551528,0.009309158863220446,84116854.33140999,18.48817002222481,17.082599853739467,26234866.166070405,3.4342828740404228,3.5307242067874416,-2.158174908451006,0.8479831027170961,0.009320400307464618,0.0,0.005495628555333422,-1.8897394118149065,-1.8897394118149065
344,13.17011305254467,-0.12819703888506367,0.8576326928245607,0.009339690159272133,89284219.56318493,18.558502186126397,17.142220016476056,27846560.518462796,3.440131568690675,3.5323662639360376,-2.161700404864811,0.8474051648005095,0.009329108091310018,0.0,0.005504514533792235,-1.8910233883699978,-1.8910233883699978
345,13.161048819140433,-0.12819670817943069,0.8570669018948569,0.009370561377765822,94795137.1604757,18.629207759129397,17.202115744114593,29565412.63796361,3.4460427913357106,3.5340255732582153,-2.1652601284624486,0.8468241614693277,0.00933788598588911,0.0,0.005513473995408274,-1.892315931872387,-1.892315931872387
346,13.152867098816857,-0.12819640909542665,0.8565560597610916,0.0093985811841288,100057495.30560242,18.693029443639713,17.256144753429705,31206743.068844367,3.451405758149064,3.5355307160047102,-2.1684867031689987,0.8462997271485794,0.009345829913943296,0.0,0.005521583910603405,-1.8934841431320708,-1.8934841431320708
347,13.145387838176855,-0.12819613521013415,0.8560889622797005,0.00942432422809503,105120158.64206643,18.751371706735007,17.30550580992023,32785792.03747773,3.4563310423862714,3.5369127921590797,-2.1714474614937247,0.8458203203668134,0.009353109025869786,0.0,0.005529016506610736,-1.894553312968089,-1.894553312968089
348,13.137646112056904,-0.1281958512297271,0.8556053572855167,0.009451101209723818,110627193.73054884,18.81176147339638,17.356569718109125,34503444.51765076,3.4614521916024232,3.538349593671378,-2.174523450232569,0.8453240911124122,0.009360660977775395,0.0,0.005536729093723772,-1.895661270297918,-1.895661270297918
349,13.128926672007323,-0.12819553079430518,0.8550605353986337,0.009481419965534381,117171740.95469221,18.879778112467484,17.414046814533304,36544703.20598246,3.4672482956531807,3.5399754673021566,-2.178001779250985,0.844765193655943,0.009369187953066812,0.0,0.005545439148906687,-1.8969107001127938,-1.8969107001127938
350,13.119610483604768,-0.12819518773537572,0.8544782600023303,0.00951400241960501,124587363.31750585,18.952449919400607,17.475415729724293,38857657.89330744,3.473474279834344,3.541721572893381,-2.1817344833884516,0.8441680474514215,0.00937832351818975,0.0,0.005554772859801612,-1.8982474538452732,-1.8982474538452732
351,13.11193460989181,-0.1281949045397882,0.8539983769018119,0.009540995569277021,131044409.4914127,19.01232644304013,17.525946847999514,40871634.524485625,3.478629969087916,3.543167227253456,-2.1848227027320837,0.8436760428394584,0.009385870071269627,0.0,0.005562484647353941,-1.8993502545766578,-1.8993502545766578
352,13.104258753150223,-0.12819462085617872,0.8535183771848153,0.00956812286251433,137832046.98694268,19.072202966679654,17.576448506814064,42988728.3033149,3.4838091985751767,3.5446192211742087,-2.1879224822586636,0.843184040402903,0.009393434297714246,0.0,0.0055702159004490485,-1.900454330156125,-1.900454330156125
353,13.095610137436937,-0.12819430063457268,0.8529774057499571,0.009598849851726808,145896891.94674778,19.139667782706045,17.63331506331767,45504194.355854005,3.489673161863979,3.546262859573734,-2.191429023683281,0.8426296879537987,0.009401978416087054,0.0,0.005578950368410568,-1.9016998580045517,-1.9016998580045517
354,13.086251644658613,-0.12819395342694934,0.8523918619118183,0.009632293487356072,155149605.41936952,19.21267029062622,17.69480724841441,48390169.83201515,3.4960525010485455,3.548050563407853,-2.195240094707109,0.842029835900963,0.009411249343451045,0.0,0.005588429852596083,-1.9030494520687495,-1.9030494520687495
355,13.078490578342398,-0.12819366493001597,0.85190613193931,0.009660183050615456,163261074.9773243,19.27321195299987,17.745770075895493,50920190.65716023,3.501369947255702,3.5495403730924737,-2.198413891620008,0.8415323754518313,0.009418957990093874,0.0,0.005596313501923616,-1.9041701286475594,-1.9041701286475594
356,13.070729529507515,-0.12819337592916422,0.8514202809305765,0.009688213615932353,171791450.64814523,19.333753615373517,17.796702786361827,53580876.80535494,3.5067120133695298,3.551036787306511,-2.201599755381385,0.8410349172434501,0.009426685009941245,0.0,0.0056042173854314245,-1.9052921183897873,-1.9052921183897873
357,13.06206272002871,-0.12819305260241856,0.8508775833464581,0.009719683359766463,181838754.4726236,19.401361011949767,17.85354418912934,56714711.04654866,3.512706802775873,3.55271568734795,-2.205171770317983,0.8404794040243975,0.009435335642583796,0.0,0.005613067730991007,-1.9065466088253094,-1.9065466088253094
358,13.052762119710328,-0.1281927049278638,0.8502950284080717,0.00975365285322178,193267328.14794555,19.473912626388643,17.914500701477486,60279383.3239808,3.519174541082134,3.554526615804575,-2.2090219249084133,0.8398832685126905,0.00944464460819275,0.0,0.005622593616442571,-1.9078946702152162,-1.9078946702152162
359,13.044951596451893,-0.128192412391283,0.8498056693005029,0.009782339820668623,203411181.888543,19.534840681320148,17.96565790431372,63443347.755137876,3.5246338656162344,3.5560548463422417,-2.2122688425077635,0.8393826429084015,0.009452482819903055,0.0,0.005630616084191872,-1.9090282226218274,-1.9090282226218274
360,13.037141091032842,-0.12819211933919553,0.8493161857325227,0.009811173650172676,214080916.50139752,19.595768736251653,18.016784605075276,66771346.71381764,3.5301187033503494,3.557589894258359,-2.2155282402877763,0.8388820195907337,0.009460339956925932,0.0,0.00563865939190195,-1.9101631150965774,-1.9101631150965774
361,13.028473041314275,-0.12819179350607177,0.8487728123967238,0.009843346434282921,226570519.7661534,19.663386471068023,18.073489123226132,70666990.26830308,3.536235791453162,3.5593015029279362,-2.219160193287916,0.8383264323268192,0.009469082026244191,0.0,0.005647610322844202,-1.9114241863737478,-1.9114241863737478
362,13.019202520628024,-0.12819144431889956,0.8481914995509134,0.009877958467875602,240725692.37150958,19.735704152680068,18.134093461582808,75082154.21877308,3.542813239100515,3.5611414622730755,-2.223061784428303,0.8377322306513582,0.009478457750198703,0.0,0.0056572120561894585,-1.9127747451477939,-1.9127747451477939
363,13.011337933597417,-0.1281911475137262,0.8476982062122432,0.009907487129972673,253416833.6063753,19.797054550705887,18.18547320442425,79040679.19524783,3.5484218621363537,3.562710023071796,-2.2263856879038064,0.8372281447239417,0.009486432778579664,0.0,0.005665380958799238,-1.9139219745771108,-1.9139219745771108
364,13.003473364792114,-0.12819085018059045,0.8472047847444778,0.00993716895715077,266768805.08107084,19.858404948731707,18.236822021465045,83205334.59505793,3.5540569570510856,3.56428562958607,-2.229722515013005,0.836724061132588,0.00949442732488615,0.0,0.005673571351608148,-1.915070573073272,-1.915070573073272
365,12.994798887071868,-0.12819052161288233,0.8466603992743352,0.009970086416392798,282303045.6787415,19.92607349778369,18.293423112977063,88050679.7548379,3.5603032543462008,3.5660317089402342,-2.2334180497174385,0.83616806736886,0.009503267917222134,0.0,0.005682630255856174,-1.9163390503576458,-1.9163390503576458
366,12.985558795538248,-0.12819017091015003,0.8460803431954543,0.010005358198480984,299834039.5579737,19.998154522593186,18.35367361933828,93518853.84556085,3.5669926890880603,3.5679011639936924,-2.237372036878822,0.8355758219534458,0.009512711320830054,0.0,0.005692308867070148,-1.9176920804514999,-1.9176920804514999
367,12.977643615403242,-0.12818986990899156,0.8455833162299738,0.010035744293080745,315703821.9467137,20.05990020378538,18.405251155117185,98468883.73989043,3.5727525287439943,3.569510413987354,-2.240773495948772,0.835068498274211,0.009520822384111522,0.0,0.005700623603804759,-1.9188526176881646,-1.9188526176881646
368,12.96972845387043,-0.12818956836761242,0.8450861574780814,0.010066290006145421,332403155.1259974,20.12164588497757,18.45679736592352,103677675.03890395,3.578539812711975,3.571126939618854,-2.244188326866863,0.834561176979321,0.009528953559735535,0.0,0.005708960482816496,-1.9200145523122736,-1.9200145523122736
369,12.961047211063368,-0.12818923701755405,0.8445407269927968,0.010099977030442235,351723549.33125186,20.18936788555666,18.513296677419042,109704031.78753014,3.584918979792147,3.5729083329055387,-2.2479491323019203,0.8340047551735739,0.00953789496920419,0.0,0.005718129848803532,-1.9212905595315697,-1.9212905595315697
370,12.951832729666238,-0.12818888459908362,0.8439616175536607,0.010135946422445407,373445339.691028,20.261249849076897,18.573225350114456,116479441.79444386,3.5917265401798275,3.574808819707337,-2.2519587388600897,0.8334141571657614,0.009547412320108903,0.0,0.005727891851859902,-1.9226467941674823,-1.9226467941674823
371,12.943027488101293,-0.12818854714215921,0.8434080575837763,0.010170524986171046,395439103.10243034,20.32993952664547,18.63045291675958,123339702.65622829,3.598267152751072,3.5766342558696635,-2.2558074890490194,0.8328497907177745,0.009556532810058506,0.0,0.005737248731144186,-1.9239445781646074,-1.9239445781646074
372,12.935063136005322,-0.12818824132936119,0.8429072179491629,0.01020197659053117,416432240.4747719,20.39206958249483,18.682182063028282,129887865.48903373,3.6042131179031185,3.5782932792312825,-2.25930326423972,0.8323393218346482,0.009564804144223494,0.0,0.0057457360798121885,-1.9251199295560097,-1.9251199295560097
373,12.92736443195385,-0.12818794518954657,0.8424229531929421,0.01023253846735533,437770742.24754196,20.452127454120216,18.732155773641587,136543769.05946708,3.6099879727698014,3.5799041454763465,-2.2626956675047496,0.8318458806122963,0.009572819392045137,0.0,0.005753962131181607,-1.9262574380844346,-1.9262574380844346
374,12.919053953437238,-0.12818762493392294,0.841900062084706,0.01026570592460841,462018431.3150121,20.51695795656893,18.786067494009494,144107123.47709313,3.6162519187208426,3.581650975948111,-2.266372316334282,0.8313132295591581,0.009581493505294601,0.0,0.005762866008024212,-1.9274868421422255,-1.9274868421422255
375,12.909888476800468,-0.12818727102589433,0.8413232003601215,0.010302500333581975,490301560.04634047,20.58845853464275,18.845485868968197,152929236.97967374,3.623196876829379,3.58358715045564,-2.270444981802055,0.830725779878732,0.009591086553237264,0.0,0.00577271512787129,-1.9288445436923678,-1.9288445436923678
376,12.900676028835166,-0.12818691455814013,0.840743197062852,0.010339711892316857,520452593.4828057,20.66032573874394,18.905166590818375,162334014.88146248,3.630216316691683,3.585543475524936,-2.274557393793936,0.8301353212658638,0.00960075693002309,0.0,0.005782645722978639,-1.9302111245349343,-1.9302111245349343
377,12.892327811633333,-0.12818659088334095,0.8402174434967017,0.01037363203575542,549353420.6929531,20.725451167240262,18.95921208612399,171348848.50429866,3.6366111393166958,3.5873251776299897,-2.278300452409393,0.8296002557009836,0.00960954461883803,0.0,0.005791671683320719,-1.9314511718512504,-1.9314511718512504
378,12.884669796004445,-0.1281862934259008,0.8397350222145952,0.010404915747074025,577256403.2400126,20.7851923964809,19.00875876386195,180052451.54198277,3.6425057591597376,3.5889670545815773,-2.2817478653682857,0.8291094286855948,0.009617626347953483,0.0,0.005799974053606238,-1.932590092919298,-1.932590092919298
379,12.87675315491988,-0.1281859853752963,0.8392361721815682,0.01043742608645781,607573768.9574583,20.846951344201138,19.059948021404388,189509179.39720964,3.64862827878417,3.5906719396316786,-2.28532567398437,0.8286020267255295,0.009626001795178899,0.0,0.005808579682829732,-1.933768884832774,-1.933768884832774
380,12.867874883803232,-0.12818563924223783,0.8386765614385044,0.010474092616420155,643447979.5687412,20.916212294010563,19.117318078842075,200699250.40205443,3.6555295593202746,3.5925931007861855,-2.2893550601319563,0.8280329923804655,0.009635419843764058,0.0,0.005818258410249893,-1.935092569103499,-1.935092569103499
381,12.858412113830369,-0.12818526954700085,0.8380799152504309,0.010513416047979715,683989336.2962797,20.99003322800527,19.178421861686815,213345155.74878496,3.662926245801131,3.5946514863151453,-2.2936695989219014,0.8274264974883454,0.009645487440168231,0.0,0.005828606812476471,-1.9365053865223596,-1.9365053865223596
382,12.85056020335477,-0.12818496217708392,0.8375846846463268,0.01054623716538962,719537242.0725099,21.051287691286593,19.22909001455435,224433501.5926267,3.6690961478311483,3.596367930293915,-2.2972653277659782,0.8269232483302211,0.009653864440590836,0.0,0.005837219149470382,-1.9376792591683025,-1.9376792591683025
383,12.842708311723861,-0.12818465425472242,0.8370893166032818,0.010579233390824856,756909287.7395165,21.112542154567915,19.279727341238765,236090872.357554,3.675295560732617,3.598092080799552,-2.3008753274816156,0.8264200015874215,0.009662262576544874,0.0,0.005845854745761964,-1.9388545474531726,-1.9388545474531726
384,12.833898457110662,-0.12818430810439715,0.836533345981179,0.010616465320093773,801127156.0376815,21.18127008893354,19.336506077459195,249883677.4784239,3.682286679002146,3.600035807826402,-2.304942850712471,0.8258553581181929,0.009671710612014781,0.0,0.005855571751724718,-1.9401749175012915,-1.9401749175012915
385,12.824391117119722,-0.12818393376368317,0.8359331612781893,0.010656896005800439,851711294.7150578,21.25543949397859,19.397736680617747,265662344.9776516,3.6898734909591373,3.6021444199968427,-2.3093527924048454,0.8252460129486657,0.009681936802505885,0.0,0.005866091232547493,-1.941601833762159,-1.941601833762159
386,12.816453751504481,-0.12818362061286373,0.8354319292919264,0.010690851398550572,896349423.0893055,21.317361258077046,19.448821619094556,279586314.1304263,3.6962412315915407,3.6039136206729996,-2.3130508104788463,0.8247372920621487,0.009690498390666177,0.0,0.005874900094814642,-1.9427947215221286,-1.9427947215221286
387,12.808516405297745,-0.12818330689162205,0.834930554642834,0.010724991096701095,943297313.9978032,21.379283022175496,19.49987505675363,294230801.5932889,3.7026398630829798,3.605690855457608,-2.316763736374812,0.8242285736631916,0.00969908196630922,0.0,0.005883733151353111,-1.943989067285148,-1.943989067285148
388,12.799687006764936,-0.12818295723950585,0.8343726624476965,0.01076318583668902,998379363.507734,21.448164148626876,19.556629359768493,311412625.16063106,3.70979413970607,3.6076773179624957,-2.3209115652782955,0.8236626835345656,0.009708656191657828,0.0,0.005893587499918828,-1.945319361340936,-1.945319361340936
389,12.790234761664278,-0.128182582134704,0.8337752163517937,0.010804331558112888,1060870959.5982932,21.521904520431356,19.617344216031753,330905771.9853378,3.717495993713573,3.609815044846617,-2.3253726752560953,0.8230568758956582,0.009718936258922891,0.0,0.005904170503615958,-1.9467455088570655,-1.9467455088570655
390,12.782247128491186,-0.12818226451540124,0.8332701827148954,0.01083931027706352,1116680511.073212,21.5842190949484,19.668616704468192,348314618.15541613,3.724039253491305,3.6116305565112823,-2.3291593114121394,0.8225449386713756,0.00972764810786494,0.0,0.005913140820960875,-1.9479523015856284,-1.9479523015856284
391,12.774259515128586,-0.12818194631237076,0.8327650023111515,0.010874481287445755,1175388550.882441,21.646533669465445,19.719857291833407,366627642.11880285,3.730614564052334,3.6134543698668176,-2.3329613835143417,0.8220330039861445,0.009736382628685543,0.0,0.005922136083023772,-1.9491605825252738,-1.9491605825252738
392,12.765427327435544,-0.12818159378177188,0.8322062334241429,0.010913596712002786,1243857960.8451574,21.715437287239514,19.776478837829806,387985621.0804377,3.7379226705749278,3.6154807423952176,-2.3371835479684804,0.8214669411091947,0.009746067233851278,0.0,0.0059321116566733315,-1.9504983610279754,-1.9504983610279754
393,12.75600293679239,-0.12818121682155317,0.8316097976317697,0.010955598132982716,1321265951.9268255,21.78896113897108,19.836854046597857,412131918.5000516,3.7457645540706284,3.6176542973029155,-2.3417098688217286,0.8208629251292342,0.009756432073040795,0.0,0.005942790065408771,-1.9519278569161334,-1.9519278569161334
394,12.747960357497142,-0.12818089448294104,0.8311006468145563,0.010991657896484512,1391073853.822915,21.851705038615215,19.88834201680545,433907535.1888259,3.752492610817785,3.619518448730489,-2.3455898288527575,0.8203474718389624,0.009765302538447325,0.0,0.005951930659673133,-1.9531494105113711,-1.9531494105113711
395,12.739917798445429,-0.12818057154630644,0.8305913448337078,0.011027918548415035,1464522622.375283,21.91444893825936,19.939797645544896,456818925.26832074,3.7592539635786033,3.6213911889186257,-2.3494857915514444,0.8198320211432137,0.009774196410269087,0.0,0.005961097004139623,-1.9543724848592336,-1.9543724848592336
396,12.731077741506715,-0.1281802158947577,0.830031364069499,0.011068008356130164,1549678662.6021283,21.983414687840526,19.996318438738694,483382313.92848146,3.766724430457892,3.6234595923836252,-2.35378665024144,0.8192654600011499,0.009783999344327813,0.0,0.005971202145098416,-1.955718600271788,-1.955718600271788
397,12.721681710958432,-0.12817983707805514,0.8294359611860109,0.011110889739758297,1645555081.106514,22.056718078398493,20.056351303348606,513289875.6772649,3.774709398787736,3.625669581129248,-2.3583794476977733,0.818663268116219,0.009794450124810127,0.0,0.005981977270916036,-1.9571514026304537,-1.9571514026304537
398,12.712712252187142,-0.12817947469064353,0.8288673926192879,0.0111520862182328,1742536116.6364858,22.126693759835835,20.11361771058071,543542093.5609542,3.7823750755754566,3.627790352102317,-2.3627844774244244,0.8180884168911838,0.00980445670027882,0.0,0.00599229649133569,-1.9585211091506787,-1.9585211091506787
399,12.704618063042469,-0.12817914701996785,0.8283541414667716,0.011189483890034442,1834887238.1720195,22.189841151465856,20.165261481237252,572350132.160491,3.7893291769172475,3.6297135386617896,-2.366777141189562,0.817569662957183,0.009813512284993265,0.0,0.006001636759305249,-1.959758795298535,-1.959758795298535
400,12.696799919276327,-0.12817882994065577,0.8278582447555667,0.011225806927460946,1928673191.8725567,22.250835108868078,20.215113009573276,601605822.8985603,3.7960791571496046,3.6315796159604212,-2.3706494796829922,0.8170686019410685,0.009822282093102744,0.0,0.006010683845743458,-1.960955751392047,-1.960955751392047
401,12.688345902442297,-0.12817848642542307,0.8273218492883238,0.011265307848884602,2035419026.2290566,22.316790057610504,20.268984859712365,634904314.5231236,3.8034148852289213,3.6336068888774946,-2.3748543777601947,0.8165267895263448,0.009831790782590187,0.0,0.006020494923561212,-1.9622516993560237,-1.9622516993560237
402,12.679001770965849,-0.12817810595769524,0.8267287758350654,0.011309240181504289,2160201605.8074226,22.389689540199058,20.328487411962715,673829326.4530946,3.8115676888201038,3.635859060169852,-2.3795234155390657,0.8159279319365984,0.009842331731207115,0.0,0.006031373204644692,-1.9636860827503715,-1.9636860827503715
403,12.669607947096436,-0.1281777226343801,0.8261323342722601,0.011353696785334771,2293259089.3986144,22.462976922942868,20.388262573592172,715335751.9547925,3.8198114741971767,3.6381353920941897,-2.384240080018444,0.8153258913961349,0.00985296181306534,0.0,0.006042345715400673,-1.9651302011103369,-1.9651302011103369
404,12.661113428641022,-0.12817737528755793,0.8255928066360598,0.011394150323954143,2420529577.4849296,22.52924842306511,20.44227740427131,755037069.1887841,3.827307434360239,3.640204377365032,-2.3885249986023407,0.8147814879689569,0.009862602931327026,0.0,0.006052299344645144,-1.9664378913276421,-1.9664378913276421
405,12.653336237896408,-0.12817705667117538,0.8250986847222918,0.011431399977448364,2543156619.5156727,22.589923720794765,20.49169939244778,793289983.9966942,3.8342050684904354,3.6421074975343695,-2.39246465448467,0.8142830585028425,0.009871453902811363,0.0,0.006061438832438207,-1.9676366733400477,-1.9676366733400477
406,12.645291065744798,-0.12817672646946301,0.8245873799710686,0.011470148206067133,2676465206.188877,22.652689887533718,20.542792637453385,834875055.4718608,3.8413754634270285,3.6440851421527305,-2.3965568291915496,0.8137674557812854,0.009880634109321664,0.0,0.00607091991644924,-1.9688782950038617,-1.9688782950038617
407,12.636246992409172,-0.12817635453092083,0.8240123998228703,0.011513970522820742,2834577534.8355894,22.72324939316351,20.600191217989874,884197682.1907405,3.849479003175874,3.6463192529294433,-2.4011775669510036,0.8131878366047821,0.009890983725454073,0.0,0.006081610717857549,-1.9702759430416796,-1.9702759430416796
408,12.626593399729433,-0.1281759566610247,0.8233984452865366,0.01156105587449405,3013529732.7288165,22.798564436193526,20.661413196901787,940021398.0966041,3.8581790509887046,3.6487167502838127,-2.406133766703635,0.8125691562343682,0.009902065560417693,0.0,0.00609306019336627,-1.9717699668638276,-1.9717699668638276
409,12.618613027901516,-0.12817562707632546,0.8228907298299405,0.011600223452211672,3169853224.019956,22.860825583235382,20.711988763018077,988786273.9201229,3.865410681167128,3.6507087473902993,-2.4102497888759875,0.8120577108529152,0.009911253817541944,0.0,0.006102555080187601,-1.973006742059331,-1.973006742059331
410,12.610632676612987,-0.1281752968789175,0.8223828563417178,0.011639612881829218,3334179636.4944706,22.923086730277237,20.76253248604019,1040047774.4753914,3.8726782931152686,3.6527098817934265,-2.4143829697050636,0.8115462681037832,0.00992046677976987,0.0,0.006112077135755621,-1.9742450602724908,-1.9742450602724908
411,12.601659072396348,-0.12817492484963566,0.8218115806922911,0.011684171904396135,3529021558.657681,22.993097235059263,20.819329118505856,1100828723.948193,3.880893709525503,3.6549710570893885,-2.4190511971490927,0.8109711715853686,0.009930856079311429,0.0,0.0061228169553164185,-1.9756393528617415,-1.9756393528617415
412,12.591960997198159,-0.12817452190818454,0.8211939555876511,0.011732648787059737,3752246529.467957,23.06876016560272,20.880666060737408,1170463967.6978726,3.8898242098536064,3.6574279184693905,-2.424120997202712,0.810349647358192,0.00994211963035214,0.0,0.006134462859806434,-1.9771484186801995,-1.9771484186801995
413,12.583891109032232,-0.12817418591932533,0.8206798405497837,0.011773242789411071,3948579437.5075626,23.13172040621403,20.931669588721828,1231710374.4189098,3.8972966930949946,3.6594827590260004,-2.4283593075831975,0.8098324708619962,0.00995152040675202,0.0,0.006144184609046049,-1.97840588225141,-1.97840588225141
414,12.57582124204017,-0.12817384929716455,0.8201655612777661,0.011814070844735057,4155049973.830852,23.19468064682534,20.982640555235005,1296119393.4838305,3.9048069116637127,3.6615471416646956,-2.4326155747912415,0.8093152970794018,0.009960946928322917,0.0,0.006153934668150509,-1.979664936516538,-1.979664936516538
415,12.566827336267922,-0.12817347338092885,0.8195921986723942,0.011859851917004588,4397740855.482259,23.264850334370124,21.03940973414555,1371827643.5795286,3.9132218466182236,3.663859213437544,-2.43738049602289,0.8087389060003537,0.009971483336596839,0.0,0.00616483469672008,-1.9810700404969885,-1.9810700404969885
416,12.557187060486797,-0.12817306956912508,0.8189773996773181,0.01190925120318725,4673425986.399,23.340063174492567,21.100214050423112,1457828811.5306432,3.92229427668008,3.666350755463581,-2.442512930779291,0.8081210929829729,0.009982812851195441,0.0,0.006176557534432392,-1.9825783332793434,-1.9825783332793434
417,12.549064061660637,-0.12817272860469786,0.818459177819229,0.011951141193925412,4918917270.695858,23.403438497049873,21.151412489559487,1534411089.863966,3.9299814378206315,3.668460902339358,-2.446857832867259,0.8076005186808173,0.009992388182237504,0.0,0.006186467164830245,-1.9838510135874912,-1.9838510135874912
