,E,t,ddphi,dphi,kh,phi,xi,H,G,a,B,N
12,1.8637012868710925,1.2,1.7334564368927396e-05,-0.12826649492159156,10.583506462820663,15.396027093240592,-1.6193272104468939,0.9901218087216697,-1.174501866697557,3.3004896749925656,3.0424635334242627,1.1940708438256509
13,1.9431124016239798,1.3,1.363028697564981e-05,-0.12826495592378717,11.68441258749013,15.383200523780596,-1.620654239085334,0.9892992042227452,-1.2383366069030703,3.6438539328629367,3.0974243951849285,1.293041894308623
14,2.0199443939473207,1.4,1.0885824543427173e-05,-0.1282637369663494,12.89880712005655,15.37037409141972,-1.6219874947112967,0.9884766173026162,-1.296403197842604,4.022608952377914,3.1437724147622172,1.3919306852547961
15,2.093590614010935,1.5,8.852435888605927e-06,-0.12826275512742447,14.23827226751735,15.35754776850699,-1.6233259491610956,0.987654044415019,-1.3487840750068334,4.440367832791139,3.1828047290315933,1.490737218235887
16,2.1634775566725506,1.6,7.3459760993999176e-06,-0.12826194896741047,15.71556178663504,15.344721534555758,-1.6246688414601647,0.9868314829326661,-1.3956505436924866,4.901108943529514,3.215619474743542,1.5894614945172263
17,2.2291198147498466,1.7,6.230088629560074e-06,-0.12826127295199985,17.34471811217297,15.331895374388306,-1.6260156086229054,0.9860089309092338,-1.4372537453772505,5.409212481852097,3.243160517503264,1.6881035151371624
18,2.29015206392901,1.8,5.403779132662373e-06,-0.12826069332585763,19.141201108808595,15.319069276761976,-1.6273658344112631,0.9851863869031243,-1.4739113500143783,5.969500651646174,3.2662464044545207,1.7866632809659055
19,2.3463431490261257,1.9,4.792226596611233e-06,-0.128260185058909,21.122029581794756,15.306243233351601,-1.6287192113827205,0.9843638498469374,-1.5059917119275255,6.587281818246203,3.2855894532047767,1.8851407927491461
20,2.3975965395372687,2.0,4.339986768611415e-06,-0.12825972958588636,23.305936792205024,15.293417237995662,-1.6300755127744926,0.9835413189507713,-1.533897105134059,7.2683990285612206,3.3018089468484244,1.9835360511404005
21,2.443940888386307,2.1,4.005963843612751e-06,-0.1282593131326737,25.713541343843527,15.280591286137668,-1.631434571669672,0.9827187936305671,-1.5580474010882097,8.019283323492958,3.3154409960325606,2.0818490567249976
22,2.4855139568684668,2.2,3.759689480450267e-06,-0.1282589254768215,28.367534941641292,15.267765374412113,-1.6327962655555868,0.9818962734549984,-1.5788652377269465,8.847012310933113,3.326946664913033,2.180079810037877
23,2.522542725584567,2.3,3.5785686734318476e-06,-0.12825855902940625,31.292888666712784,15.254939500337503,-1.6341605048763326,0.9810737581060957,-1.596763380753429,9.759374512885083,3.3367192660104443,2.2782283115767936
24,2.555321999892376,2.4,3.445840739139847e-06,-0.12825820815474528,34.51707957239749,15.242113662088732,-1.6355272245440997,0.9802512473500482,-1.6121346543173942,10.76494004983668,3.345091282991291,2.3762945618121227
25,2.5841933354118236,2.5,3.3490694058314583e-06,-0.1282578686662301,38.070339579905315,15.2292878583282,-1.6368963776430896,0.9794287410155443,-1.6253445336184154,11.873138279824191,3.35234108964396,2.4742785611941374
26,2.609525596084675,2.6,3.2790244754562893e-06,-0.1282575374525978,41.98592884304642,15.216462088080537,-1.6382679307586154,0.9786062389777029,-1.636726279017259,13.09434306912104,3.358699480463326,2.572180310158416
27,2.6316980082390122,2.7,3.228853295871775e-06,-0.1282572122008155,46.300435960519515,15.203636350639604,-1.6396418605109184,0.9777837411461464,-1.646578329636739,14.4399664366442,3.364355929379615,2.66999980912986
28,2.6510861606841747,2.8,3.1934668140004325e-06,-0.12825689119055392,51.05410764309206,15.190810645499473,-1.6410181509823745,0.9769612474561491,-1.6551635980876802,15.922561385532186,3.369464493145693,2.7677370585256766
29,2.6680511025360945,2.9,3.1690845260982053e-06,-0.128256573141714,56.29121069358555,15.177984972303138,-1.642396791807312,0.9761387578620618,-1.6627102577091788,17.55593481349248,3.3741492534195356,2.865392058757604
30,2.682931406226436,3.0,3.1528971133493045e-06,-0.12825625710127903,62.060429431933535,15.16515933080445,-1.6437777767533694,0.9753162723324313,-1.6694136277649065,19.355271479081317,3.378509241691561,2.9629648102335593
31,2.6960379195238,3.1,3.1428162719136504e-06,-0.1282559423593277,68.41530199794725,15.152333720839799,-1.645161102667652,0.9744937908463711,-1.6754387982975651,21.337270094760996,3.382622810565688,3.0604553133588674
32,2.707650832520106,3.2,3.137289146213797e-06,-0.1282556283866715,75.41469929323392,15.13950814230709,-1.64654676869361,0.9736713133908662,-1.6809236800521474,23.520292720140336,3.3865514299986414,3.1578635685371785
33,2.718018621394275,3.3,3.1351606483921085e-06,-0.12825531478853588,83.12335068364494,15.12668259515009,-1.6479347756889382,0.9728488399587694,-1.6859822307663987,25.924528741073605,3.3903429442658304,3.2551895761711487
34,2.727358456478889,3.4,3.1355712762266814e-06,-0.1282550012701459,91.6124209775884,15.113857079346804,-1.6493251257927628,0.9720263705473094,-1.690707666781862,28.572174843181003,3.394034308017316,3.35243333666295
35,2.735857664554121,3.5,3.137881255513813e-06,-0.12825468761114858,100.9601436267101,15.10103159490081,-1.6507178221037107,0.9712039051569851,-1.695175521159199,31.487632522851094,3.397653864508412,3.4495948504146465
36,2.7436759128908417,3.6,3.141614205469515e-06,-0.12825437364659611,111.25251556730143,15.088206141834807,-1.6521128684403987,0.9703814437907379,-1.699446462847751,34.69772482597706,3.4012232047654822,3.546674117828481
37,2.750947812531302,3.7,3.1464152911149396e-06,-0.12825405925280245,122.58405963712453,15.07538072018583,-1.653510269163169,0.9695589864533395,-1.7035688232707697,38.231934165746665,3.404758670918203,3.643671139307087
38,2.757785713270821,3.8,3.1520201255580678e-06,-0.12825374433682035,135.05866106730434,15.062555330001675,-1.654910029041375,0.9687365331509349,-1.7075808114212025,42.122663247044166,3.4082725621370904,3.740585915253647
39,2.764282524919908,3.9,3.1582316524747977e-06,-0.1282534288286094,148.79048516704142,15.049729971338225,-1.656312153154547,0.9679140838907008,-1.7115124214014286,46.405521317842386,3.4117740841420527,3.8374184460720118
40,2.7705144220476075,4.0,3.1649029571494712e-06,-0.12825311267520495,163.90498399509622,15.036904644257474,-1.6577166468187687,0.9670916386805936,-1.7153870414731547,51.119638178905255,3.415270093618574,3.934168732166791
41,2.776543367535205,4.1,3.171924476829575e-06,-0.1282527958363747,180.54000055167117,15.024079348826042,-1.659123515531815,0.9662691975291589,-1.7192228005862253,56.30800861386902,3.4187656772777064,4.030836773943419
42,2.7824193962584434,4.2,3.179214485037864e-06,-0.12825247828138275,198.8469798333707,15.011254085114077,-1.6605327649322648,0.9654467604453918,-1.7230336697477313,62.017870154160704,3.422264593221709,4.127422571808212
43,2.7881826359620945,4.3,3.1867120071892165e-06,-0.1282521599865776,218.99229697876325,14.998428853194431,-1.6619444007690238,0.964624327438632,-1.7268303642006795,68.30111736924977,3.4257696113833402,4.223926126168398
44,2.7938650711934607,4.4,3.1943715434570175e-06,-0.12825184093359357,241.15871369973908,14.98560365314204,-1.6633584288786023,0.9638018985184841,-1.7306210632331294,75.2147561746038,3.4292827700024255,4.320347437432159
45,2.7994920467056854,4.5,3.202159140048208e-06,-0.12825152110800972,265.54697525198566,14.97277848503347,-1.664774855168176,0.9629794736947607,-1.7344119876943853,82.82140197981727,3.4328055690801658,4.416686506008643
46,2.80508354417676,4.6,3.2100494580083604e-06,-0.12825120049834862,292.3775613548745,14.959953348946575,-1.6661936856029569,0.9621570529774386,-1.7382078537356318,91.18982586031505,3.4363391136459644,4.512943332307991
47,2.8106552422638327,4.7,3.2180235901983838e-06,-0.12825087909532956,321.89260573594936,14.947128244960247,-1.6676149261967845,0.9613346363766258,-1.7420122286582818,100.39555333063888,3.439884219462364,4.609117916741349
48,2.8162193915568534,4.8,3.2260674322807473e-06,-0.12825055689131082,354.3580003580103,14.93430317315421,-1.6690385830051182,0.960512223902537,-1.7458278076222906,110.52152072871091,3.4434414951803074,4.705210259720874
49,2.8217855349430128,4.9,3.2341704674825843e-06,-0.12825023387987294,390.065701898334,14.9214781336089,-1.670464662119815,0.959689815565477,-1.7496566276881673,121.65879469202781,3.447011396355338,4.801220361659756
50,2.8273610804801312,5.0,3.2423248597754696e-06,-0.12824991005550762,429.3362597016906,14.908653126405337,-1.671893169665253,0.9588674113758257,-1.753500229875405,133.9073607221432,3.450594272255781,4.897148222972217
51,2.83295177284353,5.1,3.2505247764440656e-06,-0.12824958541338516,472.5215862344556,14.895828151625059,-1.673324111795457,0.9580450113440283,-1.7573597865782717,147.3769873971057,3.4541903933977265,4.992993844073518
52,2.8385620605226283,5.2,3.2587658832303058e-06,-0.12824925994918057,520.007993040311,14.883003209350061,-1.67475749469196,0.9572226154805893,-1.7612361936400585,162.18817340710305,3.4577999740324055,5.088757225379969
53,2.8441953894070853,5.3,3.2670449659526115e-06,-0.12824893365894358,572.2195173541969,14.870178299662756,-1.676193324562238,0.956400223796065,-1.7651301431529336,178.47318526122112,3.461423190317995,5.184438367308933
54,2.8498544349394104,5.4,3.2753596488216293e-06,-0.1282486065390014,629.6215668870182,14.857353422645932,-1.6776316076385511,0.955577836301061,-1.769042176308887,196.3771942481948,3.465060190759789,5.280037270278832
55,2.855541282675087,5.5,3.2837081829690707e-06,-0.12824827858588594,692.7249128674174,14.844528578382732,-1.6790723501771065,0.9547554530062273,-1.7729727238066757,216.0595220369853,3.46871110425262,5.375553934709151
56,2.861257567253593,5.6,3.292089288891592e-06,-0.12824794979627943,762.0900642386202,14.83170376695664,-1.6805155584574478,0.9539330739222579,-1.7769221344256283,237.69500518020436,3.472376045373654,5.47098836102044
57,2.867004579733656,5.7,3.300502039196618e-06,-0.12824762016697364,838.3320589796078,14.818878988451466,-1.6819612387820235,0.9531106990598885,-1.7808906990438873,261.4754897415625,3.476055119604467,5.566340549634323
58,2.872783354809303,5.8,3.30894576939233e-06,-0.12824728969483917,922.1257118744023,14.806054242951339,-1.6834093974758872,0.9522883284298952,-1.7848786658024147,287.6114683150607,3.479748426503027,5.661610500973498
59,2.878594731930484,5.9,3.317420012485734e-06,-0.12824695837680286,1014.2113617168159,14.793229530540692,-1.6848600408864958,0.9514659620430936,-1.788886252045769,316.33387284659585,3.483456062213687,5.756798215461742
60,2.884439404468714,6.0,3.325924449371073e-06,-0.12824662620983038,1115.401164938703,14.780404851304274,-1.6863131753835792,0.9506435999103385,-1.7929136523765437,347.89603791679986,3.4871781173550835,5.851903693523917
61,2.89031795771744,6.1,3.3344588717276936e-06,-0.12824629319091355,1226.5859870183046,14.767580205327125,-1.6877688073590698,0.949821242042523,-1.7969610457178602,382.57585050682235,3.490914683845795,5.946926935585973
62,2.8962308943346584,6.2,3.343023155182359e-06,-0.1282459593170607,1348.742947794933,14.754755592694588,-1.6892269432270703,0.9489988884505789,-1.8010286007091647,420.67810375683297,3.4946658507116912,6.04186794207495
63,2.9021786579091153,6.3,3.3516172375443715e-06,-0.12824562458528926,1482.94368202351,14.74193101349231,-1.6906875894238518,0.9481765391454763,-1.805116478634861,462.53707385159265,3.4984317074059925,6.136726713418984
64,2.9081616496941947,6.4,3.3602411035500883e-06,-0.12824528899262044,1630.3633821869175,14.729106467806227,-1.6921507524078818,0.9473541941382224,-1.8092248352277502,508.51934094090495,3.502212342678473,6.231503250047307
65,2.9141802381419017,6.5,3.3688947738564694e-06,-0.12824495253607515,1792.2906967888348,14.71628195572258,-1.6936164386598607,0.9465318534398638,-1.8133538233024997,559.0268769385602,3.506007845799436,6.3261975523902585
66,2.9202347701895524,6.6,3.3775782952962546e-06,-0.12824461521267067,1970.138564122052,14.703457477327909,-1.6950846546827776,0.9457095170614848,-1.817503593446864,614.5004251562225,3.509818306808645,6.42080962087928
67,2.926325575167476,6.7,3.386291735575708e-06,-0.12824427701941882,2165.456068897895,14.690633032709044,-1.6965554070019817,0.9448871850142072,-1.8216742947588915,675.423199034551,3.513643814628294,6.515339455946926
68,2.932452971345294,6.8,3.395035177062186e-06,-0.12824393795332356,2379.9414171876165,14.677808621953123,-1.6980287021652447,0.9440648573091922,-1.8258660765056893,742.324929750083,3.5174844597978083,6.609787058026864
69,2.938617269381309,6.9,3.4038087140563717e-06,-0.1282435980113802,2615.456133926997,14.664984245147576,-1.6995045467428496,0.9432425339576379,-1.830079087911179,815.7862952220461,3.521340334498867,6.70415242755388
70,2.9448187756690856,7.0,3.4126124501950596e-06,-0.12824325719057408,2874.0405968368495,14.652159902380143,-1.7009829473276676,0.9424202149707827,-1.8343134784807842,896.443766038851,3.5252115292037423,6.798435564963881
71,2.951057794554833,7.1,3.4214464956703734e-06,-0.1282429154878799,3157.93103108716,14.639335593738858,-1.7024639105352488,0.9415979003599021,-1.8385693993840249,984.9949070921515,3.529098136492299,6.892636470693901
72,2.9573346273582892,7.2,3.430310965416497e-06,-0.12824257290026086,3469.578100459108,14.626511319312064,-1.7039474430039094,0.940775590136311,-1.8428470009133746,1082.2041772713505,3.5330002501215363,6.986755145182104
73,2.9636495758392236,7.3,3.4392059792937915e-06,-0.12824222942466865,3811.667243222909,14.613687079188406,-1.7054335513948253,0.9399532843113633,-1.8471464360202616,1188.9092734600713,3.53691796274659,7.0807915888677835
74,2.9700029436606243,7.4,3.4481316605421923e-06,-0.1282418850580428,4187.140914543083,14.60086287345683,-1.7069222423921289,0.9391309828964515,-1.8514678574744885,1306.0280693172676,3.5408513683914458,7.174745802191377
75,2.976395034841208,7.5,3.45708813408277e-06,-0.12824153979731015,4599.222912047409,14.5880387022066,-1.7084135227029957,0.9383086859030081,-1.8558114200065625,1434.566203950871,3.5448005631965738,7.268617785594456
76,2.982826154504179,7.6,3.4660755280769753e-06,-0.12824119363938524,5051.444977361558,14.575214565527276,-1.7099073990577536,0.9374863933425042,-1.8601772789170494,1575.6253806356867,3.54876564271608,7.362407539519743
77,2.9892966096828184,7.7,3.475093971889177e-06,-0.12824084658116952,5547.675884038344,14.562390463508732,-1.7114038782099699,0.9366641052264506,-1.8645655920551503,1730.4124412266387,3.5527467034553633,7.456115064411106
78,2.995806711710943,7.8,3.4841435965419956e-06,-0.1282404986195515,6092.153241527805,14.549566396241156,-1.712902966936555,0.9358418215663983,-1.8689765170753478,1900.2492879145418,3.556743843129431,7.5497403607135665
79,3.002356771993394,7.9,3.493224534320919e-06,-0.12824014975140643,6689.518265785653,14.53674236381504,-1.7144046720378603,0.9350195423739374,-1.8734102143027846,2086.5837305081955,3.560757160017833,7.643283428873305
80,3.008947105910875,8.0,3.502336918854809e-06,-0.1282397999735964,7344.8537899547455,14.5239183663212,-1.71590900033778,0.9341972676606988,-1.8778668443679476,2291.0013445520203,3.5647867533385695,7.736744269337662
81,3.0155780315063896,8.1,3.511480884402954e-06,-0.12823944928296996,8063.725813447405,14.511094403850752,-1.7174159586838493,0.9333749974383531,-1.8823465699721413,2515.2384333551386,3.5688327217202542,7.830122882555141
82,3.0222498691438284,8.2,3.520656566875933e-06,-0.1282390976763623,8852.228914885756,14.498270476495138,-1.71892555394735,0.9325527317186114,-1.8868495549567752,2761.196195472428,3.5728951669030256,7.923419268975419
83,3.0289629426953795,8.3,3.5298641024008603e-06,-0.12823874515059483,9717.035883923305,14.485446584346118,-1.720437793023408,0.9317304705132256,-1.8913759645380586,3030.956208402707,3.5769741896178338,8.016633429049342
84,3.03571757997103,8.4,3.5391036283469017e-06,-0.12823839170247547,10665.451959187276,14.472622727495766,-1.7219526828311005,0.9309082138339879,-1.8959259660305643,3326.797349321276,3.5810698918065147,8.109765363228938
85,3.042514108918173,8.5,3.548375282744929e-06,-0.1282380373287982,11705.474094685509,14.459798906036477,-1.7234702303135558,0.9300859616927318,-1.9004997266271106,3651.214284616428,3.5851823770497857,8.202815071967407
86,3.049352862869964,8.6,3.5576792045788528e-06,-0.1282376820263433,12845.85571526462,14.446975120060968,-1.72499044243806,0.9292637141013318,-1.9050974168300867,4006.937671932336,3.589311749392111,8.295782555719144
87,3.0562341781923745,8.7,3.5670155335187753e-06,-0.12823732579187702,14096.177463370053,14.434151369662276,-1.7265133261961607,0.9284414710717032,-1.9097192076934322,4396.956231419819,3.593458111493941,8.388667814939732
88,3.0631583928988713,8.8,3.5763844101352345e-06,-0.12823696862215167,15466.924484741481,14.421327654933766,-1.7280388886037712,0.9276192326158034,-1.9143652721343138,4824.540857056755,3.597621571241934,8.481470850085945
89,3.070125850945825,8.9,3.5857859755878283e-06,-0.1282366105139054,16969.57085010666,14.408503975969127,-1.7295671367012762,0.926796998745631,-1.9190357840033456,5293.270954322828,3.601802233943298,8.574191661615751
90,3.0771368971648805,9.0,3.5952203717948136e-06,-0.1282362514638622,18616.67176377294,14.395680332862378,-1.7310980775536389,0.9259747694732271,-1.9237309196950907,5807.063207310719,3.6060002068558967,8.666830249988328
91,3.0841918805082402,9.1,3.604687741532883e-06,-0.12823589146873188,20421.964268640026,14.382856725707859,-1.7326317182505095,0.9251525448106733,-1.9284508563126377,6370.202996647736,3.610215597723709,8.759386615664058
92,3.0912911536402423,9.2,3.614188228420849e-06,-0.12823553052520997,22400.47722099567,14.370033154600245,-1.7341680659063292,0.924330324770095,-1.9331957727452054,6987.378709520385,3.614448516324231,8.851860759104525
93,3.0984350724973755,9.3,3.623721976763955e-06,-0.12823516862997753,24568.651377960487,14.35720961963454,-1.735707127660439,0.9235081093636589,-1.9379658499664052,7663.719204781901,3.6186990729236572,8.944252680772546
94,3.105623995629091,9.4,3.6332891313258e-06,-0.12823480577970112,26944.470516121437,14.344386120906085,-1.7372489106771898,0.9226858986035746,-1.942761269342074,8404.834719732686,3.6229673762083774,9.036562381132137
95,3.112858285946056,9.5,3.642889838109614e-06,-0.12823444197103284,29547.604582267308,14.331562658510547,-1.73879342214605,0.9218636925020943,-1.9475822157961056,9216.861530868195,3.6272535393875733,9.128789860648547
96,3.1201383096081154,9.6,3.6525242438356447e-06,-0.1282340772006102,32399.565966807175,14.318739232543937,-1.7403406692817165,0.9210414910715132,-1.9524288741251625,10106.510708865206,3.6315576744493057,9.220935119788253
97,3.127464436914509,9.7,3.6621924953705166e-06,-0.12823371146505588,35523.880088044716,14.305915843102595,-1.7418906593242227,0.9202192943241694,-1.9573014316242745,11081.121338529987,3.6358798950434106,9.312998159018958
98,3.1348370407309596,9.8,3.6718947413406197e-06,-0.12823334476097797,38946.271581697365,14.29309249028321,-1.7434433995390524,0.9193971022724448,-1.9622000766585512,12148.718607572504,3.640220315130555,9.40497897880961
99,3.142256497482141,9.9,3.68163113024587e-06,-0.12823297708496953,42694.86750562248,14.280269174182799,-1.7449988972172468,0.9185749149287639,-1.9671250002208003,13318.07720413461,3.644579051236535,9.496877579630384
100,3.1497231880295047,10.0,3.6914018119701448e-06,-0.12823260843360879,46800.419095487894,14.267445894898728,-1.746557159675521,0.9177527323055956,-1.972076394725167,14598.790502243315,3.648956218120843,9.588693961952712
101,3.1572374972699415,10.1,3.7012069369543393e-06,-0.12823223880345896,51296.543743948314,14.254622652528704,-1.7481181942563748,0.9169305544154523,-1.977054454164457,16001.346057055402,3.6533519341522624,9.680428126249272
102,3.1647998132641004,10.2,3.7110466563601474e-06,-0.12823186819106822,56219.989024759154,14.241799447170777,-1.7496820083282052,0.9161083812708906,-1.9820593740344987,17537.207978210397,3.6577663167102905,9.772080072993987
103,3.1724105275146957,10.3,3.7209211223636384e-06,-0.12823149659296945,61610.92074519669,14.228976278923346,-1.7512486092854198,0.9152862128845108,-1.987091351774615,19218.906800138753,3.66219948494608,9.863649802662053
104,3.1800700356428147,10.4,3.7308304877843983e-06,-0.1282311240056804,67513.23718628762,14.216153147885155,-1.7528180045485522,0.9144640492689586,-1.9921505872548306,21060.137523132504,3.6666515600321827,9.955137315729917
105,3.187778737997776,10.5,3.7407749060818607e-06,-0.12823075042570348,73974.91188194118,14.2033300541553,-1.7543902015643777,0.9136418904369236,-1.9972372811486836,23075.866558766378,3.6711226618584836,10.046542612675296
106,3.195537037586724,10.6,3.7507545318034854e-06,-0.12823037584952557,81048.36749640206,14.190506997833223,-1.7559652078060255,0.9128197364011402,-2.0023516365719884,25282.4483782657,3.6756129138122735,10.137865693977176
107,3.203345342507315,10.7,3.760769520452919e-06,-0.1282300002736183,88790.88358601666,14.17768397901872,-1.7575430307730997,0.9119975871743884,-2.0074938585104474,27697.75273311284,3.6801224384438727,10.229106560115824
108,3.2112040637680903,10.8,3.770820027749442e-06,-0.12822962369443752,97265.04127763677,14.16486099781194,-1.7591236779917925,0.9111754427694921,-2.0126641532997156,30341.303394051527,3.684651359490074,10.320265211572783
109,3.2191136176349646,10.9,3.7809062109986298e-06,-0.12822924610842354,106539.2081638171,14.152038054313392,-1.7607071570150008,0.9103533031993225,-2.0178627296811587,33234.429438222636,3.6891998029902835,10.41134164883088
110,3.227074423513644,11.0,3.7910282277911883e-06,-0.12822886751200094,116688.06700613584,14.139215148623935,-1.7622934754224489,0.9095311684767949,-2.0230897981306444,36400.43020502052,3.6937678938604073,10.502335872374235
111,3.235086904366459,11.1,3.801186236397855e-06,-0.12822848790157831,127793.1921544624,14.12639228084479,-1.7638826408208,0.9087090386148711,-2.028345571032428,39864.75514002209,3.6983557615681533,10.59324788268826
112,3.243151489662954,11.2,3.8113803966786602e-06,-0.12822810727354858,139943.67793403292,14.113569451077538,-1.7654746608437826,0.9078869136265587,-2.033630263258835,43655.199853691636,3.7029635326571166,10.684077680259664
113,3.251268610692124,11.3,3.821610868576627e-06,-0.12822772562428855,153236.82362607904,14.100746659424122,-1.7670695431523065,0.9070647935249117,-2.0389440904378184,47802.119838236424,3.7075913368249327,10.77482526557646
114,3.2594387053161653,11.4,3.831877813545133e-06,-0.12822734295015908,167778.88007408823,14.087923905986843,-1.768667295434586,0.9062426783230298,-2.0442872715674976,52338.66341278055,3.712239306026688,10.865490639127971
115,3.267662214374431,11.5,3.842181393084268e-06,-0.12822695924750466,183685.86338930426,14.075101190868374,-1.770267925406254,0.9054205680340605,-2.049660026930356,57301.02560480294,3.7169075700384546,10.956073801404829
116,3.2759395826654716,11.6,3.852521770486933e-06,-0.12822657451265382,201084.4417088153,14.06227851417175,-1.771871440810495,0.9045984626711971,-2.0550625787875614,62728.72482548921,3.721596263024083,11.046574752898985
117,3.284271260796979,11.7,3.862899109303189e-06,-0.1282261887419185,220112.9014807896,14.049455876000374,-1.773477849418156,0.9037763622476808,-2.060495151892067,68664.90435928875,3.7263055181677056,11.136993494103713
118,3.2926577032499442,11.8,3.873313574083644e-06,-0.1282258019315944,240922.20031763313,14.036633276458018,-1.7750871590278798,0.9029542667767988,-2.0659579725601325,75156.66086465963,3.731035470120962,11.227330025513611
119,3.301099369286579,11.9,3.883765330243276e-06,-0.12822541407796065,263677.1140728948,14.02381071564883,-1.7766993774662196,0.9021321762718872,-2.071451269505875,82255.40227490834,3.7357862564662287,11.317584347624607
120,3.309596721424493,12.0,3.8942545441544145e-06,-0.12822502517727974,288557.48646577756,14.010988193677328,-1.7783145125877693,0.9013100907463293,-2.0769752733453823,90017.2376964978,3.740558013494779,11.407756460933967
121,3.3181502284129047,12.1,3.904781382965781e-06,-0.12822463522579763,315759.5903026267,13.998165710648403,-1.779932572275289,0.9004880102135555,-2.0825302177262657,98503.40212859391,3.7453508796816113,11.497846365940298
122,3.326760362654594,12.2,3.915346014983674e-06,-0.1282242442197434,345497.6101326474,13.985343266667321,-1.7815535644398255,0.8996659346870453,-2.0881163375981484,107780.7190734894,3.7501649949877924,11.587854063143553
123,3.3354276030412744,12.3,3.925948609100969e-06,-0.12822385215532925,378005.25703063124,13.972520861839731,-1.7831774970208425,0.8988438641803259,-2.093733870302038,117922.10437450773,3.7550005002431477,11.677779553045033
124,3.344152431730996,12.4,3.936589334839009e-06,-0.12822345902875049,413537.5271283254,13.95969849627166,-1.7848043779863483,0.8980217987069732,-2.0993830551958697,129007.11490786423,3.7598575364187514,11.767622836147394
125,3.3529353380423705,12.5,3.947268363802192e-06,-0.12822306483618548,452372.6165245659,13.946876170069515,-1.7864342153330226,0.8971997382806122,-2.105064133965103,141122.54606965298,3.7647362483076634,11.857383912954658
126,3.361776811105569,12.6,3.957985867139427e-06,-0.12822266957379524,494814.006298977,13.934053883340084,-1.7880670170863417,0.896377682914916,-2.1107773510343653,154363.08234074977,3.7696367801474344,11.947062783972203
127,3.3706773502315044,12.7,3.968742017854856e-06,-0.1282222732377238,541192.7325423636,13.921231636190546,-1.7897027913007137,0.8955556326236078,-2.1165229529968994,168832.00558325,3.7745592777492245,12.036659449706788
128,3.37963745721137,12.8,3.979536989251157e-06,-0.12822187582409772,591869.8576066021,13.908409428728458,-1.7913415460596038,0.8947335874204594,-2.1223011885491374,184641.96612451918,3.7795038870921283,12.126173910666534
129,3.38865764113756,12.9,3.990370955875323e-06,-0.12822147732902614,647239.1601765364,13.895587261061774,-1.792983289475664,0.893911547319293,-2.128112308548013,201915.82212174425,3.7844707567380547,12.215606167360946
130,3.3977384133229522,13.0,4.001244093485443e-06,-0.12822107774860086,707730.0632852498,13.882765133298832,-1.79462802969087,0.8930895123339802,-2.1339565666240663,220787.55317385425,3.7894600361080553,12.30495622030092
131,3.406880292594791,13.1,4.012156578309645e-06,-0.1282206770788959,773810.8210421713,13.869943045548363,-1.7962757748766465,0.8922674824784425,-2.139834218647502,241403.25466199472,3.7944718776437907,12.394224069998735
