,rhoChi,xi,B,dphi,sigmaE,H,N,kS,kh,xieff,G,E,ddphi,sigmaB,phi,a,t
237,0.0094959599668682,-1.989827969405708,4.474823996136898,-0.1281711168592748,0.0041092172609319,0.8051645596375041,21.390554533711803,6244845368.073148,6244845368.073148,-1.9874128667347424,-2.989438359044688,4.804140497179987,5.434072387150293e-06,0.0038891101570938,12.511053267316456,1948945967.1406991,23.7
238,0.0095748193040772,-1.991851507573706,4.483338577281063,-0.1281705726335796,0.0041255981302069,0.8043431710787109,21.471029920189498,6768148006.20995,6768148006.20995,-1.989428288554815,-3.000792010288026,4.823788341739401,5.450452410578534e-06,0.003898199339746,12.498236182828162,2112271868.643576,23.8
239,0.0096545509407024,-1.9938791399430356,4.491902136733934,-0.1281700267666084,0.0041420760172947,0.8035217895044418,21.551423168160365,7334699535.491929,7334699535.491929,-1.9914477668387047,-3.012226117157845,4.843596749745998,5.466897963130927e-06,0.0039073225354885,12.485419152844448,2289096804.4143543,23.9
240,0.0097351665815716,-1.995910878874612,4.500515079936814,-0.1281694792517918,0.0041586516201835,0.8027004149357347,21.631734278323908,7948023283.113374,7948023283.113374,-1.9934713137098592,-3.0237414282469,4.863567357175847,5.483409371017131e-06,0.003916479940019,12.472602177529769,2480520560.0034704,24.0
241,0.0098166781134131,-1.9979467367788493,4.5091778130990425,-0.128168930082528,0.0041753256442113,0.8018790473937123,21.711963251381736,8611925344.535957,8611925344.535957,-1.99549894133944,-3.0353387004118435,4.883701819252989,5.499986962856791e-06,0.0039256717503368,12.45978525704924,2687731191.331408,24.1
242,0.0098990976079637,-1.9999867261159088,4.517890749958488,-0.128168379252182,0.0041920987994848,0.8010576868995811,21.792110088037575,9330516925.7567,9330516925.7567,-1.9975306619456976,-3.0470186992190875,4.9040018115112005,5.516631069140642e-06,0.0039348981661322,12.446968391568634,2912011999.6683145,24.2
243,0.0099824373260121,-2.0020308593959384,4.526654305864127,-0.1281678267540859,0.0042089718036643,0.8002363334746327,21.87217478899729,10108238422.310345,10108238422.310345,-1.999566487795143,-3.0587821989043986,4.924469030423092,5.533342021840457e-06,0.0039441593882791,12.434151581254394,3154749048.843011,24.3
244,0.0100667097197957,-2.004079149179333,4.535468901150585,-0.1281672725815383,0.0042259453793347,0.7994149871402446,21.95215735496885,10949885367.717552,10949885367.717552,-2.00160643120228,-3.070629981790143,4.945105191762374,5.550120155942174e-06,0.0039534556196544,12.421334826273633,3417439266.1188,24.4
245,0.0101519274365385,-2.0061316080769758,4.544334961486639,-0.1281667167278041,0.0042430202558808,0.7985936479178787,22.032057786662403,11860636394.050406,11860636394.050406,-2.003650504529207,-3.082562839918641,4.965912032483145,5.566965807229334e-06,0.0039627870661486,12.408518126794126,3701699171.2839694,24.5
246,0.0102381033222942,-2.008188248750496,4.553252916332047,-0.1281661591861149,0.0042601971688264,0.7977723158290843,22.111876084790214,12846083357.978914,12846083357.978914,-2.0056987201864165,-3.094581574043371,4.986891309628729,5.583879314411332e-06,0.0039721539357765,12.395701482984334,4009274281.843676,24.6
247,0.0103252504255774,-2.010249083912524,4.562223199470458,-0.128165599949668,0.0042774768600949,0.7969509908954967,22.19161225006673,13912263797.145082,13912263797.145082,-2.007751090633944,-3.106686993572245,5.008044803664385,5.600861018122151e-06,0.0039815564372286,12.382884895013396,4342049245.785283,24.7
248,0.0104133820006402,-2.012314126326941,4.571246249868711,-0.1281650390116267,0.0042948600780794,0.796129673138838,22.271266283208547,15065695894.031052,15065695894.031052,-2.009807628379741,-3.118879917721675,5.029374315113859,5.61791126018518e-06,0.0039909947828547,12.37006836305112,4702058757.23742,24.8
249,0.0105025115109318,-2.014383388809139,4.58032250982588,-0.1281644763651198,0.0043123475780743,0.7953083625809185,22.350838184934453,16313416137.71674,16313416137.71674,-2.0118683459810334,-3.1311611748909765,5.050881666200159,5.635030385644373e-06,0.0040004691868833,12.35725188726802,5091499314.472639,24.9
250,0.0105926526332361,-2.016456884226284,4.5894524284508655,-0.1281639120032419,0.0043299401209761,0.7944870592436357,22.430327955965417,17663019888.118225,17663019888.118225,-2.013933256044389,-3.143531602811857,5.072568702167306,5.652218741159866e-06,0.0040099798657158,12.344435467835275,5512741884.137992,25.0
251,0.0106838192613356,-2.0185346254975625,4.598636457616487,-0.1281633459190523,0.004347638474824,0.7936657631489756,22.5097355970246,19122705062.52987,19122705062.52987,-2.016002371226163,-3.155992048513951,5.094437290170737,5.669476674951206e-06,0.0040195270375951,12.331619104924782,5968345540.353537,25.1
252,0.0107760255094252,-2.02061662559446,4.60787505457633,-0.1281627781055759,0.0043654434146022,0.7928444743190134,22.58906110883737,20701319180.64249,20701319180.64249,-2.018075704232575,-3.168543368984968,5.11648932142837,5.686804538264654e-06,0.0040291109228996,12.318802798709113,6461072152.424641,25.2
253,0.0108692857170624,-2.022702897541016,4.61716868093137,-0.128162208555802,0.0043833557220985,0.7920231927759126,22.6683044921313,22408410021.746414,22408410021.746414,-2.020153267819647,-3.181186431015227,5.138726709375574,5.70420268414629e-06,0.0040387317446297,12.305986549361544,6993902200.39045,25.3
254,0.0109636144524604,-2.0247934544140795,4.626517804799157,-0.1281616372626844,0.0044013761852501,0.7912019185419271,22.747465747636184,24254280166.64524,24254280166.64524,-2.0222350747930844,-3.193922111522701,5.16115139020963,5.721671466843201e-06,0.0040483897289801,12.293170357056065,7570051803.507197,25.4
255,0.0110590265166905,-2.026888309343597,4.635922896511199,-0.128161064219142,0.004419505600026,0.790380651639401,22.82654487608406,26250045716.992992,26250045716.992992,-2.024321138010156,-3.2067512970684158,5.183765325468213,5.7392112444504044e-06,0.0040580851027912,12.280354221967356,8192991053.068408,25.5
256,0.0111555369476566,-2.028987475512858,4.645384434896346,-0.1281604894180571,0.0044377447678889,0.7895593920907683,22.905541878209192,28407699506.412544,28407699506.412544,-2.026411470377508,-3.219674884875838,5.206570498912675,5.7568223758948e-06,0.00406781809738,12.26753814427082,8866463747.725365,25.6
257,0.011253161025204,-2.0310909661587777,4.654902900090055,-0.1281599128522763,0.004456094499702,0.7887381399185545,22.98445675474809,30740179140.98237,30740179140.98237,-2.02850608485358,-3.2326937827342754,5.229568920588154,5.774505222763529e-06,0.0040775889451437,12.254722124142567,9594508636.723524,25.7
258,0.0113519142749401,-2.0331987945721672,4.664478780080223,-0.1281593345146099,0.0044745556111274,0.7879168951453766,23.06328950643953,33261440231.577084,33261440231.577084,-2.0306049944484506,-3.245808907830535,5.252762625633733,5.792260149039438e-06,0.0040873978802133,12.241906161759427,10381482284.247322,25.8
259,0.0114518124721611,-2.0353109740979987,4.674112567512078,-0.1281587543978316,0.0044931289258387,0.7870956577939433,23.142040134024555,35986535207.25033,35986535207.25033,-2.032708212222085,-3.259021189015544,5.276153671337238,5.810087520406355e-06,0.0040972451416059,12.22909025729895,11232083676.405624,25.9
260,0.0115528716472956,-2.03742751813569,4.683804759128344,-0.1281581724946787,0.004511815275991,0.786274427887056,23.22070863824647,38931698127.49008,38931698127.49008,-2.03481575128727,-3.272331565879363,5.299744143986088,5.827987705214654e-06,0.0041071309690311,12.216274410939404,12151380701.333158,26.0
261,0.0116551080903523,-2.039548440139371,4.693555858653058,-0.1281575887978511,0.0045306154994379,0.7854532054476088,23.29929501985088,42114435941.86543,42114435941.86543,-2.036927624808424,-3.2857409883127744,5.323536154207046,5.845961073688151e-06,0.0041170556051582,12.203458622859802,13144838642.469263,26.1
262,0.0117585383551478,-2.0416737536181704,4.703366373162303,-0.128157003300012,0.0045495304424225,0.784631990498589,23.37779927958567,45553626678.50187,45553626678.50187,-2.0390438460023748,-3.2992504172348904,5.347531838872756,5.864007998727722e-06,0.0041270192948184,12.19064289323987,14218350835.354746,26.2
263,0.0118631792639597,-2.043803472136487,4.713236817806621,-0.128156415993787,0.0045685609583056,0.7838107830630782,23.45622141820105,49269625078.09741,49269625078.09741,-2.0411644281373125,-3.312860825562913,5.3717333610709455,5.882128855169421e-06,0.0041370222870616,12.17782722226008,15378271649.304712,26.3
264,0.0119690479134425,-2.045937609314276,4.723167711443187,-0.128155826871764,0.0045877079083405,0.7829895831642517,23.53456143644951,53284376228.00022,53284376228.00022,-2.0432893845350253,-3.3265731968462173,5.396142911784319,5.900324020345421e-06,0.0041470648320611,12.16501161010164,16631451967.122145,26.4
265,0.0120761616789032,-2.0480761788273303,4.733159579456232,-0.1281552359264933,0.0046069721617461,0.78216839082538,23.6128193350859,57621537791.39711,57621537791.39711,-2.045418728569277,-3.3403885269116085,5.420762708594019,5.918593873755275e-06,0.0041571471840791,12.152196056946504,17985277348.677814,26.5
266,0.0121845382199859,-2.0502191944075654,4.743212951744856,-0.1281546431504869,0.0046263545955055,0.7813472060698288,23.69099511486737,62306611470.085335,62306611470.085335,-2.047552473667636,-3.354307822618523,5.445594997276787,5.9369387972982e-06,0.0041672695990256,12.139380562977363,19447709077.73796,26.6
267,0.0122941954852578,-2.052366669843305,4.753328364391583,-0.1281540485362186,0.0046458560942601,0.7805260289210592,23.769088776553424,67367084385.83129,67367084385.83129,-2.049690633311028,-3.368332102583855,5.470642051898234,5.955359175243925e-06,0.0041774323355715,12.12656512837768,21027328305.960373,26.7
268,0.0124051517175271,-2.054518618979567,4.763506360107352,-0.1281534520761238,0.0046654775504165,0.7797048594026292,23.847100320905927,72832581115.18193,72832581115.18193,-2.0518332210337435,-3.3824623975539314,5.49590617502444,5.97385539419071e-06,0.0041876356555766,12.11374975333165,22733383523.546688,26.8
269,0.0125174254598125,-2.05667505571836,4.773747486340293,-0.1281528537625988,0.0046852198652845,0.7788836975381929,23.925029748689084,78735027165.99413,78735027165.99413,-2.0539802504233964,-3.396699750902762,5.521389697040347,5.992427842972446e-06,0.0041978798245734,12.100934438024238,24575841602.72012,26.9
270,0.0126310355605801,-2.058835994018968,4.784052296759841,-0.1281522535880012,0.0047050839477852,0.7780625433515018,24.00287706066949,85108824741.17812,85108824741.17812,-2.056131735122713,-3.4110452175576147,5.547094979598167,6.0110769132302e-06,0.0042081651094012,12.088119182641169,26565442678.07133,27.0
271,0.012746001179396,-2.0610014478982404,4.794421353169128,-0.1281516515446489,0.0047250707145729,0.7772413968664053,24.08064225761611,91991041696.4218,91991041696.4218,-2.058287688827808,-3.4254998654908206,5.573024413199965,6.029802998134205e-06,0.0042184917813234,12.075303987368928,28713759146.950054,27.1
272,0.0128623417923182,-2.063171431430906,4.804855220625396,-0.1281510476248211,0.004745181091601,0.7764202581068508,24.15832534030029,99421614664.31451,99421614664.31451,-2.0604481252896933,-3.4400647751069737,5.5991804177982605,6.048606494582017e-06,0.0042288601141289,12.062488852394786,31033259093.5881,27.2
273,0.0129800771988862,-2.0653459587498446,4.815354472190375,-0.1281504418207565,0.0047654160127982,0.7755991270968844,24.235926309495795,107443567387.56718,107443567387.56718,-2.062613058314323,-3.4547410397136717,5.625565445424073,6.067487800828658e-06,0.0042392703844666,12.049673777906774,33537374462.58586,27.3
274,0.0130992275270735,-2.0675250440463984,4.825919684842096,-0.1281498341246539,0.0047857764212256,0.7747780038606517,24.313445165978788,116103245379.30405,116103245379.30405,-2.0647825017632395,-3.469529765205378,5.652181978863577,6.0864473174188064e-06,0.0042497228712985,12.036858764093704,36240574330.9103,27.4
275,0.0132198132394997,-2.069708701570682,4.83655144602397,-0.1281492245286724,0.0048062632672455,0.7739568884223977,24.39088191052785,125450568109.001,125450568109.001,-2.0669564695518567,-3.4844320713952617,5.67903253098373,6.105485449011595e-06,0.0042602178590125,12.024043811145171,39158443652.7212,27.5
276,0.0133418551404428,-2.071896945631863,4.84725034516162,-0.1281486130249301,0.0048268775118432,0.7731357808064679,24.46823654392401,135539299998.90816,135539299998.90816,-2.0691349756528306,-3.499449090912456,5.7061196490095565,6.1246026011208566e-06,0.0042707556326069,12.01122891925156,42307767878.29372,27.6
277,0.0134653743813698,-2.0740897905984856,4.858016980921751,-0.1281479996055045,0.0048476201232995,0.7723146810373084,24.545509066950704,146427341608.1921,146427341608.1921,-2.071318034093746,-3.51458196994383,5.733445910696581,6.143799182140501e-06,0.0042813364817427,11.998414088604044,45706623877.153534,27.7
278,0.0135903924680542,-2.0762872508987638,4.868851957840377,-0.1281473842624322,0.0048684920795248,0.7714935891394666,24.622699480393848,158177042480.88293,158177042480.88293,-2.073505658958359,-3.529831868657321,5.761013927192062,6.1630756035264505e-06,0.004291960699248,11.98559931939458,49374477626.42951,27.8
279,0.0137169312668417,-2.0784893410209,4.879755887233238,-0.1281467669877087,0.0048894943676316,0.7706725051375919,24.699807785041795,170855537239.5462,170855537239.5462,-2.0756978643871484,-3.54519996112272,5.788826344215177,6.182432279072108e-06,0.0043026285807327,11.972784611815944,53332289158.47059,27.9
280,0.0138450130120507,-2.080696075513381,4.890729386772299,-0.1281461477732874,0.0049106279833614,0.7698514290564356,24.776833981685392,184535106619.8532,184535106619.8532,-2.07789466457736,-3.5606874349873,5.816885840404275,6.201869624285943e-06,0.0043133404249401,11.959969966061696,57602625297.16519,28.0
281,0.0139746603115229,-2.0829074689853084,4.901773082267465,-0.1281455266110808,0.0049318939315897,0.7690303609208523,24.853778071117937,199293565262.4207,199293565262.4207,-2.080096073782213,-3.576295492825337,5.84519512761088,6.221388058883059e-06,0.0043240965354554,11.947155382326212,62209780750.23674,28.1
282,0.0141058961551148,-2.0851235361066944,4.9128876048880965,-0.1281449034929587,0.0049532932273939,0.7682093007557997,24.93064005413524,215214678207.95703,215214678207.95703,-2.0823021063130542,-3.5920253514797573,5.873756954617246,6.2409880037081406e-06,0.0043348972178075,11.934340860804678,67179908165.31724,28.2
283,0.0142387439214206,-2.087344291608789,4.924073593841487,-0.128144278410749,0.0049748268945729,0.7673882485863397,25.007419931535612,232388608180.52032,232388608180.52032,-2.0845127765385465,-3.607878242274,5.902574105114067,6.260669883019113e-06,0.0043457427811985,11.921526401693091,72541157800.9165,28.3
284,0.0143732273852242,-2.089569750284392,4.935331695036997,-0.1281436513562368,0.0049964959670772,0.7665672044376381,25.08411770411987,250912395892.1019,250912395892.1019,-2.08672809888446,-3.623855411960742,5.931649397719832,6.280434123466934e-06,0.0043566335392648,11.908712005188274,78323827509.78065,28.4
285,0.0145093707248859,-2.091799926988176,4.946662562079328,-0.1281430223211646,0.0050183014878642,0.7657461683349663,25.160733372691343,270890475760.5399,270890475760.5399,-2.088948087834878,-3.639958121897813,5.9609856876842775,6.300281154398696e-06,0.0043675698086915,11.895897671487864,84560523781.73244,28.5
286,0.0146471985300999,-2.0940348366370034,4.9580668552968055,-0.1281423912972318,0.0050402445105842,0.7649251403037011,25.23726693805591,292435229602.57275,292435229602.57275,-2.091172757932364,-3.6561876491285177,5.9905858686482025,6.320211407952421e-06,0.0043785519094134,11.883083400790335,91286334646.11797,28.6
287,0.0147867358094604,-2.096274494210257,4.969545243060427,-0.1281417582760944,0.0050623260977922,0.7641041203693253,25.31371840102198,315667581045.5119,315667581045.5119,-2.093402123777708,-3.672545285791633,6.020452870033224,6.340225318924584e-06,0.0043895801654753,11.870269193294993,98539015290.73404,28.7
288,0.0149280079991986,-2.09851891475016,4.981098400168002,-0.1281411232493649,0.0050845473231602,0.7632831085574279,25.39008776240053,340717633595.20776,340717633595.20776,-2.095636200030795,-3.6890323401259537,6.050589660719919,6.360323324862157e-06,0.0044006549041627,11.85745504920197,106359187314.77911,28.8
289,0.015071040970696,-2.1007681133620983,4.992727010354874,-0.1281404862086116,0.0051069092694103,0.7624621048937062,25.46637502300508,367725355505.6824,367725355505.6824,-2.0978750014101006,-3.705650136086161,6.080999246660578,6.38050586554904e-06,0.0044117764572265,11.844640968712254,114790552598.2391,28.9
290,0.0152158610383367,-2.1030221052149707,5.004431764534369,-0.1281398471453592,0.0051294130302317,0.7616411094039642,25.54258018365174,396841314817.9237,396841314817.9237,-2.100118542693526,-3.72240001413673,6.111684673770985,6.400773384811293e-06,0.0044229451601143,11.831826952027663,123880122839.5094,29.0
291,0.015362494969611,-2.10528090554149,5.016213361641132,-0.1281392060510872,0.005152059709387,0.7608201221141146,25.6187032451592,428227468172.64026,428227468172.64026,-2.102366838718922,-3.73928333084024,6.142649028313727,6.42112632717149e-06,0.0044341613515897,11.819012999350878,133678465887.18372,29.1
292,0.0155109699924399,-2.1075445296385484,5.028072508133286,-0.1281385629172312,0.0051748504214635,0.7599991430501796,25.694744208348755,462058007255.68414,462058007255.68414,-2.1046199043838616,-3.75630145959832,6.173895436558125,6.44156514259412e-06,0.0044454253746096,11.806199110885432,144239970071.25348,29.2
293,0.0156613138048785,-2.1098129928675275,5.040009918661439,-0.1281379177351812,0.0051977862916764,0.7591781722382898,25.770703074044302,498520267006.0247,498520267006.0247,-2.106877754645684,-3.773455790886045,6.205427064935933,6.462090281664639e-06,0.004456737576687,11.793385286835708,155623127823.6686,29.3
294,0.0158135545837325,-2.1120863106546537,5.052026316421855,-0.1281372704962823,0.0052208684555166,0.7583572097046863,25.84657984307236,537815700006.15466,537815700006.15466,-2.109140404522384,-3.790747731973668,6.2372471215773135,6.4827021991320616e-06,0.00446809830904,11.78057152740696,167890839968.80634,29.4
295,0.0159677209942157,-2.114364498491326,5.064122432042158,-0.1281366211918335,0.0052440980600637,0.7575362554757208,25.922374516262064,580160921784.6205,580160921784.6205,-2.1114078690933056,-3.8081787075318543,6.2693588586529465,6.503401351488489e-06,0.0044795079260118,11.767757832805303,181110742161.17963,29.5
296,0.0161238421987562,-2.116647571934469,5.076299005053928,-0.1281359698130887,0.0052674762629113,0.756715309577856,25.998087094445207,625788832091.467,625788832091.467,-2.113680163497897,-3.825750159983666,6.301765568636709,6.524188199368882e-06,0.0044909667874499,11.754944203237736,195355555051.1352,29.6
297,0.016281947867413,-2.1189355466068664,5.088556783652972,-0.128135316351255,0.0052910042325767,0.755894372037667,26.073717578456225,674949817561.1997,674949817561.1997,-2.115957302937668,-3.843463549188424,6.334470589209549,6.545063205374635e-06,0.0045024752562083,11.742130638912124,210703459869.82657,29.7
298,0.0164420681864925,-2.121228438197519,5.100896524262521,-0.1281346607974935,0.0053146831490443,0.7550734428818404,26.149265969132216,727913041555.7904,727913041555.7904,-2.1182393026750312,-3.86132035342756,6.367477300389031,6.566026835830273e-06,0.0045140337004105,11.729317140037216,227238501242.8133,29.8
299,0.0166042338703063,-2.1235262624619757,5.113318991968765,-0.1281340031429181,0.0053385142042377,0.7542525221371764,26.22473226731296,784967827383.9998,784967827383.9998,-2.120526178034586,-3.8793220695859194,6.400789128644441,6.587079558680626e-06,0.0045256424919652,11.71650370682265,245051019167.7636,29.9
300,0.0167684761704008,-2.125829035222711,5.125824960419502,-0.1281333433785962,0.0053624986012409,0.7534316098305882,26.300116473840923,846425141524.7452,846425141524.7452,-2.122817944402846,-3.897470212931564,6.434409544303794,6.608221846646952e-06,0.0045373020075136,11.703690339478952,264238112226.50027,30.0
301,0.0169348268867382,-2.128136772369448,5.138415212673153,-0.1281326814955474,0.0053866375549246,0.752610705989104,26.375418589561253,912619183942.6006,912619183942.6006,-2.1251146172289355,-3.915766317748522,6.468342064961038,6.629454173863772e-06,0.0045490126278194,11.690877038217554,284904134245.51416,30.1
302,0.0171033183781477,-2.1304494898595405,5.151090541456545,-0.1281320174847441,0.0054109322917637,0.7517898106398656,26.45063861532182,983909093075.8456,983909093075.8456,-2.1274162120246807,-3.934211937500701,6.502590255194163,6.650777018660389e-06,0.0045607747381749,11.67806380325077,307161226772.78766,30.2
303,0.0172739835734993,-2.132767203718309,5.1638517466295975,-0.1281313513371104,0.0054353840507015,0.7509689238101307,26.52577655197321,1060680773602.5862,1060680773602.5862,-2.1297227443651354,-3.952808644837527,6.537157726259682,6.672190861340648e-06,0.0045725887280731,11.665250634791832,331129889902.87555,30.3
304,0.0174468559818696,-2.1350899300394173,5.176699639221615,-0.1281306830435225,0.0054599940821149,0.7501480455272733,26.600832400368738,1143348855651.516,1143348855651.516,-2.132034229888476,-3.971558032198352,6.5720481379995705,6.6936961867029165e-06,0.0045844549918924,11.65243753305488,356939594157.4723,30.4
305,0.0176219697055323,-2.137417684985216,5.189635039612456,-0.1281300125948075,0.0054847636484581,0.7493271758187834,26.675806161364477,1232358794722.857,1232358794722.857,-2.134350684296425,-3.9904617118899495,6.607265198676118,6.715293480601217e-06,0.0045963739287314,11.639624498254966,384729436315.7705,30.5
306,0.0177993594498884,-2.139750484787132,5.202658777157779,-0.1281293399817444,0.0055096940253955,0.7485063147122685,26.750697835819228,1328189122224.3623,1328189122224.3623,-2.136672123354664,-4.00952131692938,6.642812667091954,6.736983234527794e-06,0.004608345942338,11.626811530608064,414648842288.7003,30.6
307,0.0179790605375737,-2.142088345746002,5.215771690158833,-0.1281286651950621,0.0055347865007601,0.7476854622354535,26.825507424594583,1431353857209.7483,1431353857209.7483,-2.1389985628931365,-4.028738500407339,6.67869435121585,6.758765939927821e-06,0.0046203714411036,11.613998630331071,446858320344.3731,30.7
308,0.0181611089185106,-2.144431284232482,5.228974628074383,-0.1281279882254413,0.0055600423753516,0.7468646184161823,26.900234928554905,1542405090635.5784,1542405090635.5784,-2.1413300188057933,-4.048114937034547,6.714914110838992,6.78064209530556e-06,0.0046324508390222,11.601185797641817,481530268219.63184,30.8
309,0.018345541184797,-2.146779316687376,5.242268450338314,-0.1281273090635114,0.0055854629624472,0.7460437832824177,26.974880348567336,1661935754229.9265,1661935754229.9265,-2.1436665070520378,-4.067652322166571,6.751475858783027,6.802612198694889e-06,0.0046445845539713,11.588373032759058,518849837895.5315,30.9
310,0.0185323945813948,-2.1491324596220456,5.255654024946845,-0.128126627699853,0.0056110495882701,0.7452229568622418,27.04944368550184,1790582586895.9944,1790582586895.9944,-2.1460080436562308,-4.087352372254936,6.788383558440331,6.824676753948468e-06,0.004656773009024,11.575560335902503,559015862073.8287,31.0
311,0.0187217070196804,-2.1514907296187595,5.269132231775727,-0.1281259441249955,0.0056368035926785,0.7444021391838579,27.123924940231177,1929029312459.1616,1929029312459.1616,-2.148354644707734,-4.107216826474772,6.8256412284107535,6.846836266744623e-06,0.0046690166328588,11.562747707292797,602241846668.089,31.1
312,0.0189135170916341,-2.153854143331088,5.282703960026855,-0.1281252583294175,0.0056627263286586,0.7435813302755888,27.198324113630942,2078010043510.5835,2078010043510.5835,-2.150706326361996,-4.127247445548464,6.863252941119745,6.869091245987854e-06,0.004681315858683,11.549935147151528,648757033918.2596,31.2
313,0.0191078640825507,-2.156222717484276,5.29637010925295,-0.1281245703035469,0.0056888191626332,0.7427605301658807,27.272641206579586,2238312927108.214,2238312927108.214,-2.15306310484079,-4.147446012429633,6.901222824729881,6.891442204888422e-06,0.0046936711243878,11.537122655701255,698807541052.3297,31.3
314,0.0193047879847557,-2.158596468875631,5.310131590334493,-0.1281238800377599,0.0057150834746802,0.7419397388833004,27.34687621995836,2410784049171.105,2410784049171.105,-2.1554249964311576,-4.167814333412346,6.939555061525353,6.913889658948777e-06,0.0047060828746563,11.524310233165483,752657579754.6136,31.4
315,0.0195043295130577,-2.1609754143749047,5.323989324420416,-0.1281231875223812,0.0057415206588476,0.7411189564565388,27.42102915465144,2596331615549.706,2596331615549.706,-2.157792017487864,-4.18835423743479,6.97825389316157,6.936434127714593e-06,0.0047185515578215,11.511497879768688,810590762058.5078,31.5
316,0.0197065301181388,-2.1633595709246807,5.3379442444627125,-0.1281224927476831,0.0057681321227045,0.7402981829144101,27.495100011545823,2795930428977.526,2795930428977.526,-2.160164184431885,-4.209067577015346,7.017323617342719,6.95907613342103e-06,0.0047310776286522,11.498685595736315,872911498663.5802,31.6
317,0.0199114320013956,-2.1657489555407743,5.351997293944392,-0.1281217957038858,0.0057949192883107,0.7394774182858522,27.569088791531435,3010626682414.1816,3010626682414.1816,-2.162541513751844,-4.229956228392593,7.056768591389163,6.981816202663166e-06,0.0047436615467615,11.485873381294788,939946496084.4696,31.7
318,0.0201190781312631,-2.1681435853126056,5.36614942739292,-0.1281210963811562,0.0058218835921461,0.7386566625999286,27.64299549550108,3241543090680.2856,3241543090680.2856,-2.1649240220039867,-4.251022091907815,7.096593232304851,7.00465486385639e-06,0.0047563037771476,11.473061236671503,1012046359473.57,31.8
319,0.0203295122570419,-2.17054347740362,5.380401611012792,-0.1281203947696088,0.0058490264849242,0.7378359158858281,27.71682012435048,3489884383767.4907,3489884383767.4907,-2.167311725811779,-4.272267092491061,7.136802015679895,7.027592650806799e-06,0.0047690047913624,11.46024916209485,1089587308422.7275,31.9
320,0.020542778926746,-2.172948649051665,5.39475482237244,-0.128119690859304,0.005876349432615,0.7370151781728654,27.790562678978283,3756943186788.196,3756943186788.196,-2.1697046418674875,-4.293693180050576,7.177399480889313,7.050630099061623e-06,0.0047817650656816,11.447437157794209,1172973013543.2937,32.0
321,0.0207589235015696,-2.1753591175694083,5.409210051152511,-0.128118984640249,0.0059038539153596,0.736194449490483,27.86422316028608,4044106313214.518,4044106313214.518,-2.17210278693164,-4.315302329364829,7.218390228205883,7.073767749180456e-06,0.0047945850824616,11.434625223999948,1262636562150.3628,32.1
322,0.0209779921738793,-2.1777749003447164,5.423768298028569,-0.128118276102396,0.0059315414286656,0.7353737298682499,27.937801569178397,4352861499852.569,4352861499852.569,-2.174506177833912,-4.337096540660169,7.259778921656149,7.097006142925997e-06,0.0048074653293493,11.42181336094345,1359042561938.3354,32.2
323,0.0212000319818786,-2.180196014841097,5.438430576194184,-0.1281175652356437,0.0059594134836302,0.7345530193358646,28.01129790656272,4684804613912.718,4684804613912.718,-2.176914831472566,-4.359077840719536,7.301570289259339,7.120345828633445e-06,0.0048204063006979,11.4090015688571,1462689392133.2883,32.3
324,0.0214250908303344,-2.182622478598077,5.453197911927126,-0.1281168520298356,0.0059874716059393,0.7337323179231533,28.08471217334955,5041647364577.27,5041647364577.27,-2.179328764816304,-4.381248281889138,7.343769126285493,7.143787356455924e-06,0.0048334084953523,11.39618984797429,1574111612245.2178,32.4
325,0.0216532175054372,-2.1850543092316164,5.468071342569138,-0.1281161364747593,0.0060157173372236,0.7329116256600728,28.158044370452338,5425225553640.841,5425225553640.841,-2.181747994902543,-4.403609943529903,7.386380290719623,7.167331279583002e-06,0.0048464724197282,11.38337819852944,1693882539222.4243,32.5
326,0.0218844616935932,-2.1874915244345403,5.483051919278617,-0.1281154185601478,0.0060441522355328,0.7320909425767105,28.231294498787555,5837507902116.246,5837507902116.246,-2.184172538838954,-4.426164932877384,7.429408710721315,7.1909781565479314e-06,0.0048595985861424,11.370566620757987,1822617004534.744,32.6
327,0.0221188740013092,-2.1899341419769365,5.498140703871234,-0.1281146982756775,0.0060727778743441,0.7312702687032836,28.30446255927468,6280605492166.376,6280605492166.376,-2.186602413804449,-4.44891538339642,7.47285938155724,7.214728547837134e-06,0.0048727875118822,11.357755114896404,1960974303483.0603,32.7
328,0.0223565059721208,-2.192382179706585,5.513338773542209,-0.1281139756109689,0.0061015958432945,0.7304496040701429,28.377548552836217,6756781866352.646,6756781866352.646,-2.1890376370479263,-4.471863457396884,7.516737368610833,7.238583019093959e-06,0.0048860397216253,11.344943681182192,2109661349854.7456,32.8
329,0.0225974101075135,-2.1948356555493724,5.528647217920577,-0.1281132505555854,0.0061306077481576,0.7296289487077702,28.45055248039773,7268463828991.615,7268463828991.615,-2.1914782258895515,-4.49501134508935,7.561047807025045,7.262542138197762e-06,0.0048993557461105,11.3321323198539,2269436049919.6235,32.9
330,0.0228416398857602,-2.197294587509726,5.54406713778861,-0.1281125230990338,0.006159815212702,0.7288083026467812,28.52347434288782,7818252997394.052,7818252997394.052,-2.1939241977212687,-4.518361265834376,7.605795904676565,7.286606477918364e-06,0.0049127361219673,11.319321031151116,2441110910693.388,33.0
